DesviacionEstandar,Uniformidad,Entropia,SIFT_0,SIFT_1,SIFT_2,SIFT_3,SIFT_4,SIFT_5,SIFT_6,SIFT_7,SIFT_8,SIFT_9,SIFT_10,SIFT_11,SIFT_12,SIFT_13,SIFT_14,SIFT_15,SIFT_16,SIFT_17,SIFT_18,SIFT_19,SIFT_20,SIFT_21,SIFT_22,SIFT_23,SIFT_24,SIFT_25,SIFT_26,SIFT_27,SIFT_28,SIFT_29,SIFT_30,SIFT_31,SIFT_32,SIFT_33,SIFT_34,SIFT_35,SIFT_36,SIFT_37,SIFT_38,SIFT_39,SIFT_40,SIFT_41,SIFT_42,SIFT_43,SIFT_44,SIFT_45,SIFT_46,SIFT_47,SIFT_48,SIFT_49,SIFT_50,SIFT_51,SIFT_52,SIFT_53,SIFT_54,SIFT_55,SIFT_56,SIFT_57,SIFT_58,SIFT_59,SIFT_60,SIFT_61,SIFT_62,SIFT_63,SIFT_64,SIFT_65,SIFT_66,SIFT_67,SIFT_68,SIFT_69,SIFT_70,SIFT_71,SIFT_72,SIFT_73,SIFT_74,SIFT_75,SIFT_76,SIFT_77,SIFT_78,SIFT_79,SIFT_80,SIFT_81,SIFT_82,SIFT_83,SIFT_84,SIFT_85,SIFT_86,SIFT_87,SIFT_88,SIFT_89,SIFT_90,SIFT_91,SIFT_92,SIFT_93,SIFT_94,SIFT_95,SIFT_96,SIFT_97,SIFT_98,SIFT_99,SIFT_100,SIFT_101,SIFT_102,SIFT_103,SIFT_104,SIFT_105,SIFT_106,SIFT_107,SIFT_108,SIFT_109,SIFT_110,SIFT_111,SIFT_112,SIFT_113,SIFT_114,SIFT_115,SIFT_116,SIFT_117,SIFT_118,SIFT_119,SIFT_120,SIFT_121,SIFT_122,SIFT_123,SIFT_124,SIFT_125,SIFT_126,SIFT_127,Clase
0.001181725,0.091534544,10.51956561,23,16,4,3,3,12,12,7,2,1,3,19,27,60,14,2,55,2,1,3,5,15,15,76,16,0,0,0,0,0,1,31,7,152,130,15,1,0,0,0,18,30,86,89,9,1,0,1,152,32,12,9,2,0,0,9,16,2,0,0,0,0,0,2,16,152,85,2,0,0,0,0,95,152,73,14,0,0,0,8,152,19,2,1,0,0,0,22,3,0,0,0,0,0,0,0,9,120,14,0,0,0,0,0,130,152,28,0,0,0,0,1,64,107,24,0,0,0,0,3,0,0,0,0,0,0,0,0,4
0.001460028,0.139717247,9.623376855,29,0,0,0,0,0,0,9,153,0,0,0,0,0,0,118,105,0,1,55,42,0,0,52,2,1,6,72,50,0,0,1,64,1,0,0,0,0,0,9,153,35,23,19,0,0,0,42,74,12,69,153,22,0,0,7,2,58,107,82,12,0,0,0,33,18,2,0,0,0,0,3,104,126,146,32,0,0,0,6,6,17,143,153,0,0,0,0,0,58,98,31,0,0,0,0,0,3,1,0,0,0,0,0,0,8,26,1,0,0,0,0,0,0,16,9,0,0,0,0,0,1,2,1,0,0,0,0,4
0.00269095,0.474575318,5.090530045,3,0,0,0,0,0,0,2,49,1,0,0,0,0,13,108,112,15,10,6,7,5,24,107,30,16,28,17,3,0,0,5,23,1,0,0,0,0,0,4,144,8,0,0,2,3,8,135,55,2,1,3,94,39,24,78,46,15,2,3,25,5,2,7,20,5,0,0,0,0,0,0,144,94,0,0,2,3,3,11,122,51,1,0,47,126,54,12,19,4,4,2,18,92,51,11,4,2,0,0,0,0,0,0,102,144,11,0,0,0,0,0,54,144,44,1,3,25,23,2,11,61,9,4,49,110,25,1,4
0.002051861,0.275930486,7.308200421,71,7,0,0,0,0,0,0,175,57,2,10,31,4,1,6,32,10,2,54,175,26,1,3,0,0,0,7,56,4,0,0,83,3,0,0,0,0,0,3,175,36,6,11,34,13,2,40,51,8,7,31,175,91,3,13,0,0,0,0,20,11,0,0,37,19,0,0,0,0,0,1,175,175,110,25,7,0,0,4,13,39,104,69,47,3,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,35,34,0,0,0,0,0,0,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0.001956083,0.250772967,7.610851228,42,115,16,25,10,0,0,3,3,2,2,29,43,3,2,9,4,0,0,1,2,1,2,22,0,0,0,0,0,0,0,0,123,81,2,2,3,7,20,115,40,3,1,2,14,31,11,28,131,7,0,0,0,1,2,80,13,1,0,0,0,0,0,6,10,1,11,14,6,16,41,122,25,8,19,32,18,41,10,7,131,131,24,5,1,1,1,9,75,53,0,0,0,0,0,3,2,1,74,79,1,0,0,3,0,5,131,131,3,0,0,0,57,131,131,50,0,0,0,0,114,131,3,0,0,0,0,0,4
0.002482608,0.403936173,5.946048212,41,3,0,0,0,0,0,0,77,5,0,0,54,21,5,5,0,0,0,0,44,33,4,0,0,0,0,0,0,1,0,0,57,2,0,0,0,0,0,2,162,3,0,0,17,65,52,70,9,0,0,0,118,162,42,12,0,0,0,0,17,9,0,0,55,3,0,0,0,0,4,9,162,16,0,0,47,17,6,31,49,2,0,0,162,74,4,6,0,0,0,0,51,6,0,0,36,0,0,0,0,0,36,95,162,2,0,0,35,6,25,153,29,0,0,0,162,35,0,12,0,0,0,0,54,5,0,0,4
0.001772134,0.205828455,8.048088381,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,19,137,3,1,6,8,0,1,130,32,1,1,80,137,2,1,31,0,0,0,0,0,0,0,0,121,5,0,0,0,0,0,13,137,77,34,55,8,0,0,22,14,11,22,137,117,0,0,1,4,0,0,0,0,0,0,2,93,2,0,0,0,0,3,109,82,28,20,38,45,42,26,97,1,3,11,102,78,19,0,0,11,1,0,0,0,0,0,1,137,22,1,0,0,0,2,45,73,18,6,31,91,45,15,39,0,0,0,14,123,27,0,0,4
0.00163183,0.17452907,8.96464156,38,128,128,91,1,0,0,0,48,114,11,22,25,94,17,0,4,4,4,8,13,128,77,6,15,13,3,2,4,17,54,17,128,108,12,8,0,0,0,22,128,128,1,3,3,19,3,15,29,8,17,44,14,73,53,3,0,0,18,64,63,31,35,1,128,25,0,0,0,0,0,51,128,12,2,16,8,0,0,80,27,4,53,128,35,1,0,3,0,0,73,116,20,0,0,0,9,1,0,0,0,0,0,2,10,0,0,1,1,0,0,5,1,0,2,9,6,0,0,0,0,0,4,7,0,0,0,0,4
0.002845615,0.530694698,4.597061798,0,0,0,0,0,0,0,0,36,0,0,0,0,0,1,26,108,4,0,0,0,0,36,140,42,18,1,0,5,23,140,140,1,0,0,0,0,0,0,0,127,2,0,0,0,0,0,9,140,15,0,1,1,2,5,102,65,99,40,21,18,13,13,34,1,0,0,0,0,0,0,0,101,25,0,0,0,0,0,0,140,140,91,19,2,2,3,21,15,28,140,140,14,5,5,8,0,0,0,0,0,0,0,0,9,18,2,0,0,0,0,0,9,65,89,9,0,0,3,3,0,4,85,52,0,0,8,7,4
0.001883765,0.23257436,8.114202519,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,12,0,0,0,0,0,0,74,26,5,0,0,0,0,1,90,58,15,1,0,0,0,0,0,7,135,7,0,0,0,0,102,169,23,3,6,10,1,1,169,169,2,0,3,16,38,50,169,68,38,2,0,0,0,0,0,4,169,47,3,0,0,0,8,74,107,34,42,45,1,1,39,46,5,1,12,31,39,28,14,9,19,1,0,0,0,0,0,2,166,8,0,0,0,0,0,17,33,5,4,4,0,0,0,2,3,0,0,1,2,2,0,2,4
0.002136245,0.29909169,7.17203674,0,0,0,0,0,0,0,1,6,0,0,0,0,0,7,58,156,10,0,0,0,0,6,156,105,26,22,16,0,0,0,35,19,0,0,0,0,0,0,9,141,2,0,0,0,0,23,156,49,0,1,1,6,6,52,156,13,1,10,15,6,2,1,22,38,5,0,0,0,0,0,1,156,89,0,0,0,0,1,43,103,50,1,1,26,21,7,28,0,0,0,3,28,13,0,0,10,5,0,0,0,0,0,0,118,156,0,0,0,0,0,0,65,156,4,1,8,6,0,0,1,18,3,2,29,10,0,0,4
0.000274726,0.00496155,13.18567534,0,0,0,0,0,0,20,9,41,0,0,0,0,0,144,153,153,3,0,0,0,0,17,153,63,6,2,10,6,2,6,16,0,0,0,0,0,0,7,3,74,1,0,0,0,0,54,71,153,5,0,0,0,0,6,95,59,4,0,0,0,0,8,44,0,0,0,0,0,0,0,0,67,15,0,0,0,0,0,4,153,140,0,0,0,0,0,4,61,66,5,0,0,0,0,4,0,0,0,0,0,0,0,0,5,8,2,4,7,0,0,0,63,153,17,12,12,0,0,0,66,153,1,0,0,0,0,0,4
0.00199938,0.261996815,7.339493447,32,0,0,0,0,0,0,6,148,1,0,4,6,0,0,75,80,1,1,95,148,2,1,22,1,0,0,50,59,2,5,26,61,5,0,0,0,0,0,6,148,49,9,8,17,2,1,58,55,13,17,70,148,22,3,13,21,21,7,12,40,11,12,69,25,19,0,0,0,0,0,0,113,148,93,17,2,0,0,2,9,41,148,148,37,1,0,1,15,127,69,28,6,1,0,4,0,2,0,0,0,0,0,0,1,21,25,2,0,0,0,0,0,4,41,17,0,0,0,0,0,26,20,2,0,0,0,0,4
0.0025832,0.437331821,5.334326077,0,0,0,0,0,0,0,2,0,0,0,0,0,2,20,16,0,0,0,0,0,16,20,2,0,0,0,0,0,2,0,0,21,0,0,0,0,0,0,13,93,4,0,0,1,20,73,131,7,1,0,1,39,139,85,21,0,0,0,0,22,39,1,0,31,1,0,0,0,5,105,26,139,27,2,3,5,10,53,103,24,11,3,16,139,92,14,12,0,0,0,0,96,48,0,0,13,0,0,0,0,9,139,60,12,0,0,0,20,78,139,108,2,0,0,2,133,139,21,6,0,0,0,0,67,95,0,0,4
0.002927501,0.561676103,4.091965556,0,0,0,0,0,0,0,0,12,4,0,0,1,0,0,0,5,2,0,0,24,19,0,0,0,0,0,0,149,79,0,0,48,3,0,0,0,0,0,4,149,22,0,0,3,1,0,11,73,6,0,1,75,36,3,6,0,0,0,0,149,149,3,0,59,0,0,0,0,9,41,43,149,9,0,1,2,0,2,47,93,6,0,6,58,11,3,5,0,0,1,25,149,52,3,1,8,0,0,0,0,21,133,36,149,0,0,0,1,1,28,111,55,0,0,2,29,25,3,16,0,0,0,8,149,22,1,0,4
0.001238703,0.100572655,10.26470996,17,173,106,1,0,0,0,0,173,173,97,3,1,0,0,8,84,11,1,37,57,0,0,25,13,5,0,40,95,0,0,0,70,22,11,0,0,0,0,0,173,37,4,3,2,0,0,24,129,4,1,74,103,0,0,15,7,5,1,39,101,0,0,0,50,0,0,0,0,0,0,0,173,8,2,4,2,0,0,4,60,6,3,39,62,0,0,1,2,1,0,15,59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0.002131271,0.297700477,7.516628087,31,0,4,66,136,26,1,8,138,4,0,3,44,11,3,39,17,1,0,109,138,14,2,6,0,1,1,69,69,2,0,0,62,33,44,98,30,1,1,8,138,37,6,5,38,21,4,63,21,5,5,19,138,138,4,11,0,0,0,5,34,21,0,0,60,17,6,16,20,9,71,59,138,111,75,13,10,6,15,24,6,20,73,25,51,32,0,1,0,0,0,0,1,4,0,0,9,0,0,0,4,40,97,92,4,6,16,6,22,81,30,7,0,2,12,2,2,2,0,0,0,0,0,0,0,0,0,0,4
0.001150326,0.086735785,10.50933387,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,42,139,2,0,0,0,0,0,139,84,3,2,74,34,0,0,66,1,0,0,0,0,0,0,0,122,18,0,0,0,0,0,28,139,40,2,8,2,0,0,70,47,9,5,139,114,0,0,5,0,0,0,0,0,0,0,0,57,3,0,0,0,0,0,117,139,8,1,67,23,0,0,139,12,2,1,139,120,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,19,7,0,0,103,38,0,0,33,0,0,0,116,70,10,1,0,4
0.001622479,0.172534761,8.947316416,0,0,3,24,33,2,1,0,3,3,1,20,27,0,0,0,14,2,0,0,0,0,0,5,3,0,0,0,0,0,0,3,0,3,14,44,32,12,3,0,16,13,5,31,49,38,17,3,131,19,2,1,0,2,7,35,109,3,0,0,0,0,0,36,1,86,131,12,3,12,5,0,5,113,110,0,5,59,70,8,89,45,44,0,0,7,56,57,117,66,10,0,0,0,0,10,0,54,131,6,0,0,0,0,0,131,131,0,0,0,2,0,3,131,131,0,0,0,3,4,11,131,131,0,0,0,0,1,4
0.002381474,0.371697485,6.45099439,0,0,0,0,0,0,0,0,40,3,1,0,0,0,0,25,153,8,0,0,0,1,5,166,31,1,0,13,30,23,12,65,0,0,0,0,0,0,0,0,143,4,0,0,0,0,0,17,166,18,0,0,0,3,8,117,31,4,0,5,77,77,15,31,0,0,0,0,0,0,0,0,155,8,0,0,0,0,0,7,166,33,0,0,0,0,0,19,51,7,1,9,113,12,0,3,0,0,0,0,0,0,0,0,90,18,0,0,0,0,0,0,166,114,3,1,0,0,0,2,33,29,8,33,69,4,0,2,4
0.002187661,0.313661404,6.84981276,0,0,0,0,0,0,0,0,99,1,0,0,0,0,0,19,157,6,0,0,1,2,1,81,24,1,0,0,153,40,2,13,0,0,0,0,0,0,0,0,136,16,0,0,0,0,0,5,157,64,1,1,1,0,0,11,33,14,2,15,157,14,0,1,0,0,0,0,0,0,0,0,136,3,0,0,0,0,0,29,157,24,4,3,0,0,0,53,24,11,8,48,138,1,0,1,1,0,0,0,0,0,0,1,119,5,0,0,0,0,0,39,157,42,14,6,0,0,0,29,4,8,26,61,65,2,0,0,4
0.001591587,0.166027636,8.798014032,21,2,0,0,0,0,0,1,161,15,0,1,10,8,2,33,52,3,0,6,161,66,4,14,0,0,0,1,57,10,0,0,25,2,0,0,0,0,0,2,161,21,1,5,17,1,0,31,88,6,1,60,161,14,0,7,0,0,0,10,79,3,0,0,24,4,0,0,0,0,0,1,161,51,0,2,14,5,1,12,82,12,1,15,161,130,3,7,0,0,0,2,52,44,0,0,12,2,0,0,0,0,0,0,161,27,0,0,0,2,1,6,83,8,0,0,20,75,6,7,0,0,0,0,9,23,0,0,4
0.002428598,0.386552309,5.942265418,0,0,0,0,0,0,0,2,0,0,0,0,0,0,20,37,17,0,0,0,0,0,95,57,129,1,0,0,0,0,20,84,21,1,0,0,0,0,0,11,120,6,0,3,1,0,35,129,19,3,31,58,15,7,129,114,34,38,108,12,0,1,38,67,34,3,0,0,0,0,2,10,129,20,1,17,15,0,2,40,47,7,37,129,129,1,2,8,1,38,129,34,14,0,0,0,30,2,0,0,0,0,32,99,75,2,2,13,47,8,53,129,10,0,0,52,129,5,3,7,1,3,3,6,19,0,0,0,4
0.002689091,0.473919713,5.069244182,18,0,0,0,0,0,0,4,154,0,0,0,0,0,0,85,134,0,0,0,0,0,0,49,3,0,0,0,0,0,0,3,41,2,0,0,0,0,0,3,154,46,5,0,0,0,0,44,119,43,33,0,0,0,0,16,2,12,7,0,0,1,1,1,16,10,0,0,0,0,0,0,124,154,72,0,0,0,0,1,19,154,154,0,0,0,0,0,8,154,60,0,0,0,0,0,0,1,0,0,0,0,0,0,1,19,20,0,0,0,0,0,8,81,57,0,0,0,0,0,98,154,12,0,0,0,0,0,4
0.003465682,0.787165089,1.975672476,13,1,0,0,0,0,0,3,148,25,1,8,32,8,1,44,19,7,2,37,148,20,1,8,0,0,0,2,8,1,0,0,33,1,0,0,0,0,0,7,148,12,0,2,33,48,11,98,24,2,0,12,148,148,10,20,0,0,0,2,22,13,0,0,37,4,0,0,0,0,0,2,148,68,3,28,41,8,2,21,42,15,2,132,148,32,2,4,0,0,0,12,31,2,0,0,24,1,0,0,0,0,0,1,148,39,5,30,43,4,1,10,18,8,3,82,148,6,0,1,0,0,0,3,6,0,0,0,4
0.002531483,0.419996683,5.722699238,28,12,0,0,0,0,0,0,132,31,1,1,14,13,1,1,11,2,1,10,62,48,14,5,0,1,9,48,68,11,6,2,131,37,1,0,0,0,0,2,132,37,3,8,13,8,4,26,26,6,6,73,124,31,5,9,3,2,4,29,97,38,8,4,92,110,2,0,0,0,1,6,132,132,20,25,9,1,1,11,38,34,23,132,71,21,36,29,40,14,18,15,27,72,27,44,37,22,0,0,0,1,6,33,132,79,2,1,1,0,2,92,69,28,13,20,39,37,62,64,8,29,43,21,62,34,11,5,4
0.002253158,0.332723158,6.145196013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,41,6,0,0,0,0,0,0,36,72,13,0,0,0,0,0,0,6,100,1,0,0,0,0,92,148,16,0,0,0,0,0,162,93,0,0,0,0,0,0,162,162,32,2,0,0,0,0,0,1,162,48,0,0,0,0,11,49,128,51,3,0,0,0,106,54,9,18,5,0,0,2,66,54,19,1,0,0,0,0,0,1,162,35,0,0,0,0,0,14,129,79,6,0,0,0,0,7,32,25,7,0,0,0,0,23,5
0.002188064,0.313777021,6.626953491,36,77,8,2,1,0,3,4,2,5,11,10,11,31,13,3,0,0,2,9,37,42,5,10,7,1,1,0,3,4,5,90,115,142,32,1,0,0,0,0,7,30,131,39,4,1,1,1,61,14,30,21,13,2,5,56,13,1,0,3,3,1,5,120,142,142,9,1,0,0,0,0,42,58,36,7,0,0,4,14,142,58,13,0,0,0,1,25,30,28,29,29,4,0,0,13,142,132,8,0,0,0,0,0,17,101,82,0,0,0,0,1,15,141,68,0,0,0,0,1,2,42,82,37,1,0,0,0,5
0.002264331,0.336030993,6.38570722,2,64,88,2,1,8,32,8,1,32,39,7,75,68,28,0,16,1,1,45,107,81,25,20,124,0,1,9,11,10,22,124,16,61,110,33,11,0,0,2,124,124,58,5,28,31,3,12,38,8,6,8,65,124,56,70,124,27,51,13,15,6,19,124,15,2,1,5,4,0,0,4,124,9,1,4,5,4,1,23,35,10,35,95,91,26,11,11,17,40,124,54,16,3,14,35,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,26,34,3,4,1,18,11,10,10,11,4,28,60,5
0.002419695,0.3837236,5.740266604,22,1,0,0,0,0,0,2,153,34,2,2,0,0,0,18,99,25,7,118,52,0,0,4,8,78,70,153,26,0,0,0,36,0,0,0,0,0,0,6,153,27,5,19,3,0,0,38,69,16,8,153,82,0,0,5,0,1,5,153,37,0,0,0,45,0,0,0,0,0,0,26,153,29,15,79,11,0,0,45,13,10,12,153,48,0,0,0,0,0,0,40,8,0,0,0,56,0,0,1,1,0,0,49,47,1,2,75,64,0,1,35,0,0,0,59,29,0,0,0,0,0,0,1,0,0,0,0,5
0.002475185,0.401524171,5.817124974,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,10,80,3,0,0,0,0,14,104,151,35,0,0,0,0,2,69,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,15,151,2,0,0,0,0,12,151,151,5,0,0,0,0,3,151,0,0,0,0,0,0,0,0,68,13,0,0,0,0,0,0,151,94,0,0,0,0,0,10,151,31,0,0,0,0,0,51,0,0,0,0,0,0,0,0,20,8,0,0,0,0,0,0,151,69,0,0,0,0,0,7,151,68,0,0,0,0,0,10,5
0.002045355,0.27418353,7.387614083,0,0,0,0,0,21,135,74,0,1,6,1,0,9,135,130,3,7,5,2,1,0,135,135,10,5,6,43,39,6,61,57,0,0,51,48,1,0,87,37,10,17,135,53,0,0,56,31,67,88,65,24,14,0,24,20,5,9,12,135,135,1,6,3,0,0,16,26,0,0,0,0,30,7,42,26,0,0,0,5,105,25,34,72,10,0,0,10,3,2,31,135,135,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,13,1,0,0,0,0,0,5,43,4,0,1,2,5
0.002524601,0.417716195,5.520424568,23,2,0,0,0,0,0,4,140,61,0,0,0,0,0,32,140,140,17,0,0,0,0,6,87,105,25,0,0,0,0,1,27,2,0,0,0,0,0,8,140,61,9,9,0,0,0,27,52,140,140,89,6,0,0,1,4,140,140,7,0,0,0,0,27,0,0,0,0,0,0,9,118,22,12,40,6,0,0,16,8,15,39,140,40,0,0,0,0,104,106,12,2,0,0,0,1,0,0,0,0,0,0,0,5,1,1,10,3,0,0,1,0,0,1,24,11,0,0,0,1,1,1,1,0,0,0,1,5
0.002348566,0.36149637,5.993752528,1,0,0,55,147,25,0,2,101,0,0,11,43,6,6,97,77,3,2,6,10,24,59,102,9,20,3,4,5,147,105,6,12,0,0,38,147,28,2,12,147,6,0,3,33,9,27,147,53,6,2,4,18,138,90,125,4,20,3,3,11,49,3,0,22,0,0,15,18,0,0,5,147,52,0,2,3,1,5,72,78,45,3,0,1,54,20,24,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,22,2,0,0,0,0,0,11,10,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5
0.002378663,0.370820341,5.788369208,50,41,34,19,2,0,0,25,135,37,68,30,1,0,0,69,120,5,12,8,5,2,5,153,8,2,6,7,15,6,11,47,48,26,58,79,9,2,1,12,153,44,29,33,1,0,0,72,153,35,82,68,1,0,0,53,44,48,42,91,15,1,1,11,50,18,10,76,59,2,0,0,153,116,24,11,2,0,0,4,82,65,61,31,0,0,0,9,43,11,8,111,73,0,0,10,5,1,0,6,12,0,0,0,26,10,1,0,0,0,0,0,5,5,2,0,0,0,0,0,2,0,0,1,3,0,0,0,5
0.001809444,0.214585947,7.756026816,56,171,16,0,0,0,0,0,171,171,3,0,0,0,1,1,36,26,1,0,0,2,7,6,31,10,0,0,1,4,4,9,77,33,0,0,0,0,0,29,171,169,0,0,0,0,0,79,136,55,3,0,0,0,1,6,27,26,1,0,0,0,1,1,21,0,0,0,0,0,0,37,171,16,0,0,0,0,0,130,148,35,0,0,0,0,3,16,13,9,1,2,1,1,7,7,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,3,31,4,0,0,0,0,0,11,4,2,1,6,13,1,2,3,5
0.002707524,0.480439051,4.664136495,0,0,0,0,2,3,0,0,1,0,0,0,5,13,3,4,19,0,0,0,0,2,3,59,29,0,0,3,3,0,0,35,0,0,0,0,14,34,4,2,7,4,1,9,42,25,1,3,86,14,1,2,3,2,1,29,26,2,1,25,15,0,0,14,0,1,34,33,15,20,3,2,8,18,91,88,57,22,0,2,91,82,41,15,4,1,0,15,17,6,4,130,30,0,0,2,0,0,159,159,1,0,0,0,10,81,159,159,3,0,0,0,98,159,114,36,0,0,0,0,5,35,27,159,15,0,0,0,5
0.002772532,0.503786034,4.472185049,153,53,0,0,1,0,0,6,93,20,0,8,50,7,0,3,56,0,0,2,20,6,1,30,17,0,0,6,153,18,0,9,153,4,0,1,1,0,0,37,132,6,1,30,43,0,0,9,111,6,1,14,22,2,0,32,13,1,0,63,153,6,0,8,153,1,1,3,2,0,0,54,85,10,4,44,37,0,0,8,90,43,16,52,14,0,0,3,4,3,6,153,153,0,0,0,21,0,0,1,0,0,0,5,8,3,1,8,5,0,0,1,8,14,7,23,5,0,0,0,0,0,2,68,68,0,0,0,5
0.001847172,0.223627075,7.837309025,63,45,0,0,0,0,0,0,149,149,23,28,25,3,1,8,11,16,16,134,149,11,1,2,0,0,0,30,38,1,0,0,81,5,0,0,0,0,0,3,149,37,7,11,38,12,4,45,29,6,6,44,149,44,4,10,0,0,0,3,63,3,0,0,38,20,0,0,0,0,0,0,131,149,106,40,9,1,0,3,7,20,84,149,116,2,0,1,0,0,0,15,24,0,0,0,1,4,1,0,0,0,0,0,1,19,33,4,0,0,0,0,0,1,24,20,0,0,0,0,0,0,0,2,0,0,0,0,5
0.00235734,0.364202066,6.163126897,58,1,0,0,0,0,0,1,177,8,1,6,17,6,0,24,42,3,1,31,94,28,1,16,27,6,0,2,3,1,2,23,75,1,0,0,0,0,0,1,177,8,0,0,25,6,0,11,70,4,1,4,157,32,1,9,32,7,2,1,7,2,3,21,77,3,0,0,0,0,0,15,177,22,0,5,26,3,0,76,60,6,1,34,147,15,1,10,41,7,1,3,6,2,3,12,49,17,0,0,0,0,0,2,177,123,0,2,20,3,0,14,44,26,1,12,120,20,0,3,29,18,7,3,5,2,1,7,5
0.003132667,0.643159399,3.336047227,67,12,0,0,0,0,0,0,147,85,4,7,2,0,0,3,29,18,17,146,36,0,0,1,0,0,75,147,6,0,0,0,62,7,0,0,0,0,0,3,147,68,13,18,14,1,0,36,40,12,18,147,147,3,0,12,0,0,29,125,40,0,0,0,22,15,0,0,0,0,0,0,103,147,110,40,3,0,0,4,7,19,92,147,57,0,0,1,0,0,0,21,14,0,0,0,0,1,0,0,0,0,0,0,0,10,17,2,0,0,0,0,0,1,13,9,0,0,0,0,0,0,0,1,0,0,0,0,5
0.003211019,0.675733578,2.991281343,32,4,0,0,0,0,0,4,157,50,0,0,0,0,0,46,104,24,25,32,0,0,0,21,1,1,100,93,0,0,0,1,40,4,0,0,0,0,0,6,157,58,15,18,0,0,0,46,89,23,81,157,12,0,0,6,0,0,157,157,1,0,0,0,18,12,0,0,0,0,0,1,97,151,88,31,0,0,0,4,8,26,85,157,21,0,0,0,0,0,7,50,4,0,0,0,0,1,0,0,0,0,0,0,0,12,16,1,0,0,0,0,0,2,15,11,0,0,0,0,0,0,0,1,0,0,0,0,5
0.002133568,0.298342617,7.20390409,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,1,24,3,0,0,0,0,0,12,7,0,0,0,0,0,0,5,26,19,0,0,0,0,0,0,192,41,0,0,0,0,0,26,114,9,2,3,6,4,12,70,10,3,15,26,10,3,1,7,116,134,0,0,0,0,0,0,192,102,0,0,0,0,0,19,166,19,0,3,18,15,4,34,0,0,3,18,42,44,2,1,98,57,0,0,0,0,0,16,192,109,0,0,0,0,0,30,135,31,5,29,18,3,2,24,0,0,11,69,29,8,1,0,5
0.001994677,0.260765773,7.813433488,12,11,29,124,39,32,6,3,124,121,13,13,13,7,13,120,21,35,21,99,124,14,31,57,28,2,1,52,124,7,2,35,11,10,6,48,45,36,7,0,124,124,18,35,25,7,0,38,50,49,27,124,124,0,0,12,34,19,4,65,72,1,0,5,13,4,3,9,1,0,0,1,124,50,12,29,6,0,0,28,28,17,10,124,119,0,1,5,8,14,4,19,33,2,4,3,0,0,0,0,0,0,0,0,9,1,1,21,4,0,0,6,3,1,2,61,28,0,1,5,5,1,1,5,16,4,5,10,5
0.003020668,0.597994324,3.810891409,65,53,0,0,0,0,0,0,142,142,6,20,44,1,0,0,6,11,4,63,142,11,0,0,0,0,0,6,40,3,0,0,54,10,0,0,0,0,0,5,142,51,3,10,36,12,1,15,32,7,3,41,142,63,1,3,0,0,0,4,45,8,0,0,46,0,0,0,0,0,0,80,142,19,24,79,20,2,1,100,15,8,25,142,130,8,0,1,0,0,0,14,27,1,0,0,108,5,2,7,3,0,0,44,33,4,6,128,71,1,1,31,0,0,6,80,17,0,0,0,0,0,0,3,0,0,0,0,5
0.002937769,0.56562272,4.093938851,71,56,0,0,0,0,0,0,158,158,0,0,0,0,1,4,42,19,0,0,0,3,20,12,25,6,1,1,0,1,7,6,41,20,0,0,0,0,0,3,158,123,9,0,0,0,0,32,114,45,86,3,0,1,11,29,2,20,63,1,0,3,18,6,19,10,0,0,0,0,0,1,115,158,100,1,0,0,0,6,19,85,158,28,0,0,0,1,0,119,158,2,0,0,0,0,0,1,0,0,0,0,0,0,0,14,21,0,0,0,0,0,0,7,57,4,0,0,0,0,0,24,56,0,0,0,0,0,5
0.001764533,0.204066669,8.147753669,1,0,0,0,0,0,1,4,1,0,0,0,0,5,33,21,0,0,0,0,0,19,24,2,0,0,0,0,0,1,13,10,37,1,0,0,0,0,0,20,132,5,0,0,3,46,108,143,7,1,0,0,14,143,143,32,0,0,0,0,0,13,143,129,79,5,0,0,0,0,0,4,143,30,1,4,14,15,9,42,40,7,1,9,75,111,52,43,9,0,0,0,1,8,77,122,41,0,0,0,0,0,47,50,143,1,0,0,3,9,19,99,41,0,0,1,12,80,48,40,10,0,0,0,1,9,31,41,5
